userID,username,ranking
670,kirei smurfer,Grandmaster
671,REAL BC,Grandmaster
672,Don Noway,Grandmaster
673,Rychly,Grandmaster
674,FPXzhaoAP4506303,Grandmaster
675,Vortum,Grandmaster
676,FlayLoL,Grandmaster
677,panties sniƒfer,Grandmaster
678,waena supp acc,Grandmaster
679,déces,Grandmaster
680,Nsurr1,Grandmaster
681,Kzed,Grandmaster
682,Pötürgeli xD,Grandmaster
683,SołdSoulForLp,Grandmaster
684,Rudolphus Makaay,Grandmaster
685,Lucie in the sky,Grandmaster
686,Vakulich,Grandmaster
687,Sensei Cookie x,Grandmaster
688,Red Sùn,Grandmaster
689,TSMFTX SPECCA,Grandmaster
690,kiszelol,Grandmaster
691,owlonsky,Grandmaster
692,lI Werlyb Il,Grandmaster
693,Austrian Yi,Grandmaster
694,RKT Maςaquiñø,Grandmaster
695,yeti kotΙeti,Grandmaster
696,twtv parkhael,Grandmaster
697,top is lava,Grandmaster
698,NVD Flufo,Grandmaster
699,mumek2,Grandmaster
700,blrzr,Grandmaster
701,azerty1,Grandmaster
702,Socialist Slnged,Grandmaster
703,deepbIackdemon,Grandmaster
704,CRIPPLED JGLXD,Grandmaster
705,Luiku,Grandmaster
706,The Fallen AngeI,Grandmaster
707,Mahfaeraak,Grandmaster
708,Wufo,Grandmaster
709,Ruined Crazyadri,Grandmaster
710,pipey,Grandmaster
711,COLDRAASHI,Grandmaster
712,Peng Mid,Grandmaster
713,lets get itt,Grandmaster
714,Jin Seong jun,Grandmaster
715,moxokx,Grandmaster
716,jackisek,Grandmaster
717,William4,Grandmaster
718,PoEs tk,Grandmaster
719,ad895091,Grandmaster
720,NUB0REZ,Grandmaster
721,weaksider123,Grandmaster
722,Germi09,Grandmaster
723,Sêal,Grandmaster
724,NoPhilter,Grandmaster
725,SHENdzreuli,Grandmaster
726,cyql9zz,Grandmaster
727,Ryuin,Grandmaster
728,cospect,Grandmaster
729,15 08 2006,Grandmaster
730,Jellyglitter,Grandmaster
731,Rollie Rambo,Grandmaster
732,Dreamer Ace,Grandmaster
733,Kakan,Grandmaster
734,Evolved Boomer,Grandmaster
735,ohh nyoo yamato,Grandmaster
736,SGE Heimdall,Grandmaster
737,Gabbo,Grandmaster
